cycle,delta_line_mAcm2,m_fit,b_ox_fit,b_red_fit,is_outlier_zscore,delta_line_mAcm2_no_outliers_zscore,is_sampled
603,0.020765989569160953,0.15307377551020313,-0.179698561107142,-0.20046455067630295,,,False
605,0.020205992644707016,0.15470327103472858,-0.18179930694708096,-0.20200529959178798,,,False
607,0.02057545725802601,0.155308374865735,-0.1823895248068199,-0.20296498206484592,,,False
609,0.020781643172813002,0.15227006050841316,-0.17924886443467525,-0.20003050760748825,,,False
611,0.020600709894975533,0.14942255889724215,-0.17640516053693067,-0.1970058704319062,,,False
613,0.021275249333452706,0.15440420730397325,-0.18151194294752854,-0.20278719228098124,,,False
615,0.021132672372598166,0.16371337987826634,-0.19144362521714925,-0.21257629758974741,,,False
617,0.021276133354815596,0.15834743036161744,-0.1860297079883092,-0.2073058413431248,0.0,0.021276133354815596,True
619,0.020890503493853713,0.15831559935553083,-0.18624611954763615,-0.20713662304148986,,,False
621,0.02084453943788045,0.15908606766917194,-0.18698210374709884,-0.2078266431849793,,,False
623,0.020725162565938704,0.1685410422484774,-0.19677094880717766,-0.21749611137311636,,,False
625,0.02150302341329513,0.16295122019333963,-0.19097406037132036,-0.2124770837846155,,,False
627,0.020877879005847977,0.1621153891872528,-0.19057298723268778,-0.21145086623853576,,,False
629,0.021140190594343022,0.15668659147869576,-0.1848061049453983,-0.2059462955397413,,,False
631,0.02136791241436925,0.1585042764052981,-0.18663113940486853,-0.20799905181923778,,,False
633,0.021045891780045345,0.15917061224489693,-0.18776141034693772,-0.20880730212698306,,,False
635,0.02119836068504599,0.15880844862155288,-0.1872586624239696,-0.2084570231090156,,,False
637,0.02140259382265186,0.16236194629430611,-0.1909994593731461,-0.21240205319579797,0.0,0.02140259382265186,True
639,0.021336717995584287,0.16050871750805484,-0.1892624940485489,-0.21059921204413318,,,False
641,0.021461565284640216,0.16337420909416303,-0.19231287246032847,-0.21377443774496868,,,False
643,0.021464766615347908,0.16711317221625402,-0.1962317809364474,-0.2176965475517953,,,False
645,0.021224408023630487,0.16552671965628252,-0.19485074045778633,-0.21607514848141682,,,False
647,0.021334949595417096,0.16085374292874946,-0.18990184694765394,-0.21123679654307104,,,False
649,0.021370360960138474,0.16041257679913973,-0.1894489248383986,-0.21081928579853706,,,False
651,0.021228796719178905,0.16021515252416654,-0.1893487538180978,-0.2105775505372767,,,False
653,0.021507467802840463,0.1646671596849256,-0.193866547861134,-0.21537401566397446,,,False
655,0.021781061177348154,0.15686356390977335,-0.18587951924930074,-0.2076605804266489,,,False
657,0.021698420436806337,0.15650609308986635,-0.1857227770798771,-0.20742119751668345,0.0,0.021698420436806337,True
659,0.02165929991765131,0.16749068814894263,-0.19730381019169235,-0.21896311010934366,,,False
661,0.021773134683733125,0.17250549480844884,-0.20236711987563477,-0.2241402545593679,,,False
663,0.021896198434777414,0.16443088184747495,-0.19420317664602493,-0.21609937508080235,,,False
665,0.02171136417531927,0.16308152953813007,-0.1930207428300742,-0.21473210700539347,,,False
667,0.021971004606158306,0.16016123702112325,-0.18996855976306737,-0.21193956436922567,,,False
669,0.02200180660401002,0.16418032187611775,-0.19421430757896418,-0.2162161141829742,,,False
671,0.022170872490750698,0.17028708020050032,-0.200444159786698,-0.2226150322774487,,,False
673,0.02196450081274623,0.1702174815610445,-0.20065684653193594,-0.22262134734468217,,,False
675,0.022059641534789398,0.16590807196562699,-0.19630257032679777,-0.21836221186158716,,,False
677,0.02252390030075188,0.16876431077694118,-0.19908795090368664,-0.22161185120443852,0.0,0.02252390030075188,True
679,0.021849228905000656,0.17038733977801537,-0.20125696521410558,-0.22310619411910623,,,False
681,0.021713249506504356,0.1654153967060497,-0.19605941378440633,-0.2177726632909107,,,False
683,0.022052617687074838,0.17604495238095122,-0.20662412693605325,-0.2286767446231281,,,False
685,0.02194084103831004,0.17396461260293508,-0.20478437616786538,-0.22672521720617542,,,False
687,0.02187595688566657,0.17321966129609617,-0.20420484732520472,-0.2260808042108713,,,False
689,0.02208430596491226,0.16842698460436717,-0.19910586053583879,-0.22119016650075105,,,False
691,0.022661159870509623,0.16710840852130235,-0.1977870013250081,-0.22044816119551772,,,False
693,0.0218328734359709,0.17127842427497203,-0.2023840011539731,-0.224216874589944,,,False
695,0.022041218428213438,0.16592235087719184,-0.19662177522509733,-0.21866299365331077,,,False
697,0.022071952881012047,0.16600831793770032,-0.19682835799978415,-0.2189003108807962,0.0,0.022071952881012047,True
699,0.021748417552213878,0.16655556963838059,-0.19747015573923993,-0.2192185732914538,,,False
701,0.022123648154314363,0.1625327651271023,-0.19316818162167804,-0.2152918297759924,,,False
703,0.022257755145005387,0.17421873827425616,-0.20507303978274172,-0.2273307949277471,,,False
705,0.02222097157298006,0.16971771535982713,-0.20046223516686262,-0.22268320673984268,,,False
707,0.021803828888888932,0.17107269387754992,-0.20215026524285606,-0.223954094131745,,,False
709,0.02255334848728968,0.16898893233082593,-0.19983801903351123,-0.2223913675208009,,,False
711,0.02216946690297178,0.16924951629072574,-0.20031639995168166,-0.22248586685465344,,,False
713,0.022311593331543172,0.17343054350161038,-0.20456256773705622,-0.2268741610685994,,,False
715,0.02269470775152166,0.16968384890798321,-0.2006201445400993,-0.22331485229162096,,,False
717,0.022920959439670596,0.17244544933762895,-0.2036344295750082,-0.2265553890146788,0.0,0.022920959439670596,True
719,0.022454894076858856,0.17423783709273075,-0.20566816107806912,-0.22812305515492798,,,False
721,0.022760869541114753,0.1718745692803426,-0.20327658957443495,-0.2260374591155497,,,False
723,0.02259203688089273,0.167362097028284,-0.19884578919375123,-0.22143782607464396,,,False
725,0.02209644829394919,0.17505390261367595,-0.20683631122001322,-0.2289327595139624,,,False
727,0.022544933190118188,0.17375505836018518,-0.20520156705911108,-0.22774650024922927,,,False
729,0.022483477932330853,0.16712014572144546,-0.19849374030313183,-0.22097721823546268,,,False
731,0.02221060649958234,0.17233095130683757,-0.20387019699163883,-0.22608080349122117,,,False
733,0.022941102506862432,0.16508096419620372,-0.1963007773266549,-0.21924187983351734,,,False
735,0.022493612544456393,0.16935050984604275,-0.20090102001478605,-0.22339463255924244,,,False
737,0.022192813175199888,0.17011222019333946,-0.20169319732132018,-0.22388601049652007,0.0,0.022192813175199888,True
739,0.02265253612125548,0.1723598317221614,-0.2037709624702818,-0.2264234985915373,,,False
741,0.022501740595536446,0.16925518152524074,-0.20075037687035352,-0.22325211746588997,,,False
743,0.022582578635875455,0.175197522377371,-0.20673423742785435,-0.2293168160637298,,,False
745,0.02321798450232726,0.16915205943429903,-0.20054606601679098,-0.22376405051911824,,,False
747,0.022669452416756164,0.16750114357321785,-0.19954164445409867,-0.22221109687085483,,,False
749,0.02306028329812626,0.17940261403508678,-0.21136400920871729,-0.23442429250684355,,,False
751,0.022520581158252784,0.17264958575008818,-0.20481975866464242,-0.2273403398228952,,,False
753,0.02300177291681585,0.17459591049051104,-0.2064105629273532,-0.22941233584416906,,,False
755,0.022547066259100107,0.17070362835660474,-0.20262315560805488,-0.225170221867155,,,False
757,0.02345787158073756,0.17104693161474988,-0.20288819539777891,-0.22634606697851647,0.0,0.02345787158073756,True
759,0.02233718341210167,0.16778206552094427,-0.19987009102561676,-0.22220727443771843,,,False
761,0.022055165923141218,0.1730029452201923,-0.2046533653522009,-0.22670853127534213,,,False
763,0.022453434949874673,0.1752807282491933,-0.2065590400559602,-0.22901247500583488,,,False
765,0.022593029679556065,0.17095617794486134,-0.20219560110087637,-0.22478863078043243,,,False
767,0.022594564958228952,0.16884151843895343,-0.2001106986813272,-0.22270526363955614,,,False
769,0.022681610631340304,0.17059469924811899,-0.2020200182832962,-0.2247016289146365,,,False
771,0.022959501632653034,0.1766737619047608,-0.20846452702618945,-0.23142402865884248,,,False
773,0.023120747154195043,0.17182379591836613,-0.20364291595306006,-0.2267636631072551,,,False
775,0.02263755315550786,0.17564715109201462,-0.20777366809357206,-0.23041122124907992,,,False
777,0.02306877885547204,0.17140569638381584,-0.203292971423021,-0.22636175027849303,0.0,0.02306877885547204,True
779,0.022916367966344414,0.17863398245613915,-0.21081066195823372,-0.23372702992457814,,,False
781,0.022642870852727093,0.17447460186179636,-0.20676105820331075,-0.22940392905603785,,,False
783,0.0233938845828858,0.1719160508413881,-0.20391390725331082,-0.22730779183619662,,,False
785,0.023357170252416765,0.17244059076261992,-0.20487550855048248,-0.22823267880289924,,,False
787,0.022857740289414008,0.17274376655925427,-0.20537175468599972,-0.22822949497541373,,,False
789,0.023393588767752715,0.1665774640171845,-0.19874346831261958,-0.2221370570803723,,,False
791,0.023251738420455914,0.1750764883637655,-0.20738231939792234,-0.23063405781837826,,,False
793,0.02313829436686954,0.1712348510562109,-0.20364129093198968,-0.22677958529885922,,,False
795,0.02308155687074831,0.17623242857142746,-0.20865108276632544,-0.23173263963707375,,,False
797,0.02323146414727295,0.17101563623343943,-0.20326175167253718,-0.22649321581981013,0.0,0.02323146414727295,True
799,0.023068277327843445,0.17212155245255908,-0.20452091743472883,-0.22758919476257228,,,False
801,0.040591591467955636,0.014947634801288169,-0.02253853145821618,-0.06313012292617182,,,False
803,0.022643867000238738,0.16083494522019243,-0.1909832939562826,-0.21362716095652134,,,False
805,0.022990229884234437,0.16535212602935812,-0.19567783750110884,-0.21866806738534328,,,False
807,0.022609462566535454,0.1663887794486205,-0.1971679282301994,-0.21977739079673486,,,False
809,0.022762908449695668,0.16445558395989876,-0.1951249666783736,-0.21788787512806926,,,False
811,0.023287423357202547,0.16862809344790436,-0.19943184435794736,-0.2227192677151499,,,False
813,0.023460711618928265,0.16735209201575277,-0.19834550525791178,-0.22180621687684005,,,False
815,0.023424443416875496,0.17044305155746417,-0.2018299445982269,-0.2252543880151024,,,False
817,0.02336340768170428,0.1661914332259208,-0.19765650046593158,-0.22101990814763586,0.0,0.02336340768170428,True
819,0.023504180178422235,0.16712524597207193,-0.19865841152502578,-0.22216259170344801,,,False
821,0.022942062306361144,0.1648050540637296,-0.1965806544304321,-0.21952271673679324,,,False
823,0.023332940637307564,0.16601998281417718,-0.19771139899548762,-0.22104433963279518,,,False
825,0.02328762177228788,0.17115338238453173,-0.20290976512894637,-0.22619738690123425,,,False
827,0.023516249059553684,0.17288924740422373,-0.2048569412250616,-0.22837319028461528,,,False
829,0.02339035442415563,0.1670434726100955,-0.1990092214944672,-0.22239957591862283,,,False
831,0.023719817926960318,0.1757363340494082,-0.2079627973884522,-0.2316826153154125,,,False
833,0.02334720903568449,0.17722788865019584,-0.20992956791813355,-0.23327677695381804,,,False
835,0.023407880933285607,0.17188481095596028,-0.2045591620269055,-0.2279670429601911,,,False
837,0.023759438622150603,0.16674728786251225,-0.19910187382250155,-0.22286131244465215,0.0,0.023759438622150603,True
839,0.0232544377664399,0.179120469387754,-0.21205968367040712,-0.23531412143684702,,,False
841,0.02376057837570114,0.176636021482276,-0.20956148078216863,-0.23332205915786977,,,False
843,0.02362886214166371,0.1868656820622974,-0.22034069789205035,-0.24396956003371406,,,False
845,0.02319743580439193,0.17369829001073983,-0.20710457133684085,-0.23030200714123278,,,False
847,0.023648198342881066,0.1707061217329025,-0.20368352048875638,-0.22733171883163744,,,False
849,0.02340322592493138,0.18006451736483953,-0.2134272236216065,-0.23683044954653787,,,False
851,0.02323703073934838,0.1817847651271024,-0.21528244065433122,-0.2385194713936796,,,False
853,0.023848399814417,0.17416486680988072,-0.20733612357728143,-0.23118452339169843,,,False
855,0.023486189328082163,0.17252996025778627,-0.20575774414645437,-0.22924393347453653,,,False
857,0.023904323978398395,0.17351931471535884,-0.20674446694511184,-0.23064879092351023,0.0,0.023904323978398395,True
859,0.023700203009905746,0.17783718582169608,-0.2113243202459711,-0.23502452325587683,,,False
861,0.023576361360544196,0.17514935374149546,-0.20845904936904647,-0.23203541072959066,,,False
863,0.023709273279030885,0.17474588077336065,-0.20818817933324257,-0.23189745261227346,,,False
865,0.023999684641962005,0.18179921052631456,-0.2155217661511804,-0.2395214507931424,,,False
867,0.023890991215538893,0.16858192839240843,-0.20207626457167804,-0.22596725578721694,,,False
869,0.023940677126148724,0.1756171815252406,-0.20922122458667997,-0.2331619017128287,,,False
871,0.023734757245494703,0.17914179842463174,-0.21312722931179606,-0.23686198655729077,,,False
873,0.02417593863706885,0.17934471786609277,-0.21317619848376207,-0.23735213712083092,,,False
875,0.023635804355531698,0.17978315717865967,-0.21386060514933636,-0.23749640950486806,,,False
877,0.02419295292755705,0.17989783315431324,-0.21374478438868488,-0.23793773731624193,0.0,0.02419295292755705,True
879,0.023873623738512983,0.1748837221625481,-0.20907273931550197,-0.23294636305401495,,,False
881,0.024364688622150632,0.18342341031149179,-0.21768224971025657,-0.2420469383324072,,,False
883,0.02365652852249675,0.182640760472609,-0.21717020424554134,-0.2408267327680381,,,False
885,0.02415163554302427,0.17624733512352195,-0.21028396197266264,-0.2344355975156869,,,False
887,0.023792447869077527,0.18249408413891777,-0.21673012037098005,-0.24052256824005758,,,False
889,0.023919078648406783,0.18257857500894997,-0.21687314883172115,-0.24079222748012793,,,False
891,0.024306363211600457,0.18382153634085094,-0.21813986470728486,-0.24244622791888532,,,False
893,0.024287679675378954,0.18345421482276994,-0.21795809404006317,-0.24224577371544212,,,False
895,0.024038325677288447,0.18627354529179962,-0.22101431155903922,-0.24505263723632767,,,False
897,0.024350994530373565,0.18363641532402347,-0.21809765053691288,-0.24244864506728644,0.0,0.024350994530373565,True
899,0.024422522005012548,0.1852772781954874,-0.21985420489011687,-0.24427672689512941,,,False
901,0.024389120911206652,0.1803631195846749,-0.2149849919621722,-0.23937411287337884,,,False
903,0.024465706172574347,0.179758176512709,-0.21449182177430937,-0.2389575279468837,,,False
905,0.02420769080379523,0.18414900859290934,-0.2189767572971521,-0.24318444810094733,,,False
907,0.024292544292875057,0.18594325456498273,-0.2209042865966691,-0.24519683088954417,,,False
909,0.024444912252655493,0.18420248836376552,-0.21914455299588154,-0.24358946524853703,,,False
911,0.024537113329752974,0.18385315503043204,-0.2185812450543848,-0.24311835838413778,,,False
913,0.024334793620957196,0.188544738632294,-0.22340476084040356,-0.24773955446136076,,,False
915,0.02410700424453993,0.19284822162549103,-0.2280442661764578,-0.2521512704209977,,,False
917,0.024038794036877864,0.1926635331185093,-0.22785123740873497,-0.25189003144561284,0.0,0.024038794036877864,True
919,0.02421709371882086,0.18824580272108757,-0.22328818230169994,-0.2475052760205208,,,False
921,0.024456997699009414,0.18693654672395144,-0.22179852110499337,-0.2462555188040028,,,False
923,0.024458214163384673,0.18680373111349685,-0.22180417021623589,-0.24626238437962056,,,False
925,0.0243773599200382,0.185240507697815,-0.2201587772871813,-0.2445361372072195,,,False
927,0.024401577987826772,0.18130206587898207,-0.2159609762608295,-0.24036255424865627,,,False
929,0.024758520032223397,0.1812638224131747,-0.215909260154743,-0.24066778018696638,,,False
931,0.024642202365437377,0.1838249008234861,-0.2187677349633358,-0.24340993732877317,,,False
933,0.024132171744241537,0.18259439384174622,-0.21778170423841658,-0.24191387598265812,,,False
935,0.024519567127342157,0.18204473075545882,-0.2170036501963289,-0.24152321732367105,,,False
937,0.02479934389366273,0.1841450404582874,-0.2189153299821328,-0.24371467387579554,0.0,0.02479934389366273,True
939,0.02477196552512237,0.18602977013963348,-0.22107462916670118,-0.24584659469182354,,,False
941,0.024519215779329306,0.18388208270676587,-0.21898122419339316,-0.24350043997272247,,,False
943,0.024535910589569165,0.1821887278911553,-0.21726096301258396,-0.24179687360215313,,,False
945,0.02459902939193223,0.18187425563909657,-0.2170384523237368,-0.24163748171566904,,,False
947,0.022903720803795213,0.18578113104188923,-0.2208502052828667,-0.2437539260866619,,,False
949,0.02391893168635878,0.1815639806659496,-0.21551454938420955,-0.23943348107056833,,,False
951,0.02391146449218287,0.17882315968492546,-0.21254934842848078,-0.23646081292066365,,,False
953,0.02460161887039028,0.1748408134622258,-0.20848570450604964,-0.23308732337643992,,,False
955,0.02434141447010385,0.1868477132115994,-0.2211948656433395,-0.24553628011344336,,,False
957,0.024097909699844877,0.18314042642319983,-0.2175347465877004,-0.24163265628754527,0.0,0.024097909699844877,True
959,0.024545478952739036,0.18428994163981252,-0.21863859048680495,-0.243184069439544,,,False
961,0.025137170044158025,0.18673704260651502,-0.2212583703444313,-0.24639554038858932,,,False
963,0.024172507056331338,0.18990801074113764,-0.22500795002373702,-0.24918045708006836,,,False
965,0.02441405935374158,0.18763324489795774,-0.22248561466428418,-0.24689967401802576,,,False
967,0.024636585992361848,0.18451239240959438,-0.21935991696899299,-0.24399650296135483,,,False
969,0.024476278458049894,0.1855667891156451,-0.22069166206870633,-0.24516794052675622,,,False
971,0.024052407843418055,0.1851501464375212,-0.22036300413070065,-0.2444154119741187,,,False
973,0.02479103344134148,0.18260514751163506,-0.21745954294348258,-0.24225057638482406,,,False
975,0.024736327727652496,0.1890735309702817,-0.22435667051786495,-0.24909299824551745,,,False
977,0.02460113603114933,0.19290103831005986,-0.22837259415860983,-0.25297373018975916,0.0,0.02460113603114933,True
979,0.024701075666547334,0.18774401038309924,-0.22298859821301337,-0.2476896738795607,,,False
981,0.024513394622866724,0.18844230719656158,-0.22391420893727043,-0.24842760356013716,,,False
983,0.025400723032581507,0.18361805656999516,-0.21903182222284157,-0.24443254525542307,,,False
985,0.024847487996180972,0.1833480533476534,-0.21899808705490365,-0.24384557505108462,,,False
987,0.024743065346103432,0.1899079230218392,-0.2256265206618499,-0.25036958600795334,,,False
989,0.02452114732605326,0.18894530003580276,-0.22468106694015288,-0.24920221426620615,,,False
991,0.02501071381012049,0.18841828141782932,-0.22404232773254484,-0.24905304154266533,,,False
993,0.025697015870628948,0.19231562262799717,-0.2282242461630133,-0.25392126203364224,,,False
995,0.02513367279567974,0.19040475546007762,-0.22659179324235473,-0.2517254660380345,,,False
997,0.025363299415801455,0.19386005656999544,-0.2299398529799847,-0.25530315239578616,0.0,0.025363299415801455,True
999,0.02533355168158491,0.18955638238453174,-0.22567683783608927,-0.2510103895176742,,,False
1001,0.043918140656999644,0.010188807017543239,-0.018391877933440118,-0.06231001859043976,,,False
1003,0.02508137585392048,0.17197750483351124,-0.20481950677996674,-0.22990088263388722,,,False
1005,0.02458421179138326,0.17154257823129143,-0.2049158216465975,-0.22950003343798075,,,False
1007,0.024753724023153123,0.1752369924812022,-0.20867334455746428,-0.2334270685806174,,,False
1009,0.024132491609380607,0.1824437730039371,-0.21651749977697693,-0.24064999138635754,,,False
1011,0.024628424296455453,0.1790380519155017,-0.21282640638956185,-0.2374548306860173,,,False
1013,0.0249453403061225,0.1783824557823116,-0.21269680710169936,-0.23764214740782186,,,False
1015,0.024788002759875916,0.1854011901181515,-0.22026524829709887,-0.24505325105697479,,,False
1017,0.02498437753431204,0.18526452846401603,-0.2200878244642308,-0.24507220199854285,0.0,0.02498437753431204,True
1019,0.024668763949755368,0.18746415359828003,-0.2227208527267978,-0.24738961667655318,,,False
1021,0.02526538193161479,0.18266769781596728,-0.21763357397815847,-0.24289895590977326,,,False
1023,0.025341006349206385,0.18907740136054313,-0.22446349419115535,-0.24980450054036174,,,False
1025,0.024710404853801216,0.1950053587540267,-0.23088679835182474,-0.25559720320562596,,,False
1027,0.024548681797350536,0.18920259649122692,-0.22485603552001326,-0.2494047173173638,,,False
1029,0.025478669511278196,0.1800264235588961,-0.21519133505905724,-0.24067000457033544,,,False
1031,0.025579569038668176,0.18262588757608192,-0.21807562084310655,-0.24365518988177473,,,False
1033,0.025614277240124106,0.18879538131041756,-0.22467669064983758,-0.2502909678899617,,,False
1035,0.024527432191789017,0.1862199061940556,-0.2222638023129601,-0.24679123450474913,,,False
1037,0.025085107140470186,0.19001804439670503,-0.2258813270623335,-0.2509664342028037,0.0,0.025085107140470186,True
1039,0.024908517583243805,0.1908867339778005,-0.2272550392132463,-0.2521635567964901,,,False
1041,0.02494080677646504,0.19254796455424147,-0.22877426245676558,-0.2537150692332306,,,False
1043,0.025842008478338757,0.18593770426065065,-0.22200174414056467,-0.24784375261890343,,,False
1045,0.025563074550662396,0.18639886108127332,-0.22271472782815843,-0.24827780237882083,,,False
1047,0.025136256704260673,0.19183441639813711,-0.22852890811806198,-0.25366516482232265,,,False
1049,0.025660670767991417,0.18719034121016698,-0.22354047490291673,-0.24920114567090815,,,False
1051,0.025389215324024328,0.18390956498388716,-0.22050278177738886,-0.24589199710141318,,,False
1053,0.02562818865556754,0.1870501561045456,-0.22357760329777865,-0.2492057919533462,,,False
1055,0.025862691328320808,0.188186259219476,-0.22470914958607113,-0.25057184091439194,,,False
1057,0.025579384618092837,0.2010047565341914,-0.23781402072350405,-0.2633934053415969,0.0,0.025579384618092837,True
1059,0.024992089419381858,0.1930581872538473,-0.23011153668784295,-0.2551036261072248,,,False
1061,0.025670270019692132,0.19333488542785396,-0.2299327559410118,-0.25560302596070394,,,False
1063,0.02547756239945098,0.19093677157178526,-0.22751448498204313,-0.2529920473814941,,,False
1065,0.02661094541353387,0.1890692130325804,-0.22523417456297784,-0.2518451199765117,,,False
1067,0.025675880261964434,0.19698956963838038,-0.2341692184269949,-0.25984509868895933,,,False
1069,0.02577323868003345,0.19584955818116587,-0.2327914641654838,-0.25856470284551725,,,False
1071,0.026558293086287155,0.1994352549230206,-0.23645063802780042,-0.2630089311140876,,,False
1073,0.02543570258921113,0.20344027604725984,-0.2409843955533285,-0.26642009814253964,,,False
1075,0.02597204592373792,0.1992178728965258,-0.23681344988508657,-0.2627854958088245,,,False
1077,0.025928082171500222,0.2052571815252406,-0.24288699360708804,-0.26881507577858826,0.0,0.025928082171500222,True
1079,0.025757767015156918,0.19936740923737792,-0.23682851166176033,-0.26258627867691725,,,False
1081,0.02629997879878271,0.18524724060150238,-0.22226530424376878,-0.2485652830425515,,,False
1083,0.02668725831960861,0.1896523573218748,-0.22694920932627866,-0.25363646764588726,,,False
1085,0.026208119391932183,0.1868793508771917,-0.22424455268121968,-0.25045267207315186,,,False
1087,0.02639012427676335,0.18933443179376877,-0.226409542966916,-0.25279966724367936,,,False
1089,0.02618606367884002,0.19621187289652578,-0.2336624804912089,-0.25984854417004893,,,False
1091,0.02641268033297528,0.20079323523093315,-0.2382310265788387,-0.264643706911814,,,False
1093,0.027059507322472864,0.19656121016827632,-0.23400199691800783,-0.2610615042404807,,,False
1095,0.02635726379102521,0.20009719441460674,-0.23792034658496125,-0.26427761037598646,,,False
1097,0.026859005852727103,0.19531117329036748,-0.23280686933392286,-0.25966587518664996,0.0,0.026859005852727103,True
1099,0.02670107664578114,0.1933742660221969,-0.23112327120613896,-0.2578243478519201,,,False
1101,0.026938800021482356,0.19755457321876005,-0.2352977496719823,-0.26223654969346466,,,False
1103,0.02667193270199314,0.19814821231650437,-0.23618868875479648,-0.2628606214567896,,,False
1105,0.02630952998090469,0.19768161367704862,-0.2357564309622795,-0.2620659609431842,,,False
1107,0.0274045123564865,0.1928170945220184,-0.23058353402174986,-0.25798804637823636,,,False
1109,0.02630161151390381,0.20063341281775773,-0.23894653193838072,-0.26524814345228453,,,False
1111,0.026665536349803065,0.1981186351593256,-0.23615593118424516,-0.2628214675340482,,,False
1113,0.026654203239050045,0.20048836591478564,-0.23860465074282006,-0.2652588539818701,,,False
1115,0.0266628662215061,0.195582334407446,-0.23364965836448154,-0.26031252458598764,,,False
1117,0.025848034175916024,0.21066817830289908,-0.24909805714425248,-0.2749460913201685,0.0,0.025848034175916024,True
1119,0.026268443936627306,0.20227062226995948,-0.23981451748392296,-0.26608296142055027,,,False
1121,0.026448376744838298,0.19764442355889597,-0.23473846334273057,-0.2611868400875689,,,False
1123,0.025867826184508946,0.20265066201217213,-0.24028624855175323,-0.2661540747362622,,,False
1125,0.02629103302243707,0.19732461260293468,-0.23436134520868124,-0.2606523782311183,,,False
1127,0.02616746967000838,0.19282311743644734,-0.22991217604069009,-0.25607964571069847,,,False
1129,0.02681952686239414,0.19497229144289174,-0.2321675797205502,-0.2589871065829443,,,False
1131,0.026027976503759487,0.20374093483709135,-0.24168935579428785,-0.26771733229804734,,,False
1133,0.026227583715240532,0.1964023795202279,-0.23398635177683363,-0.26021393549207417,,,False
1135,0.02700201987409001,0.1910574847833858,-0.22867362575089384,-0.25567564562498385,,,False
1137,0.02612491314476667,0.20745728965270196,-0.24571470623326058,-0.27183961937802725,0.0,0.02612491314476667,True
1139,0.02685125394020771,0.20413421553884584,-0.24196297914314235,-0.26881423308335006,,,False
1141,0.02683783564983888,0.20432712388113006,-0.24257514052350387,-0.26941297617334276,,,False
1143,0.026472874760711362,0.20495957321876,-0.24355741993218638,-0.27003029469289774,,,False
1145,0.027222588878147713,0.2016346351593259,-0.2396998770168985,-0.2669224658950462,,,False
1147,0.027218965897481795,0.20447836806301356,-0.24291846528675148,-0.2701374311842333,,,False
1149,0.026995737194772718,0.20493490511994158,-0.24350874469405542,-0.27050448188882814,,,False
1151,0.027134629633607854,0.19977010060866315,-0.23812064002343225,-0.2652552696570401,,,False
1153,0.027149605818116762,0.20149083064804763,-0.23984309578607121,-0.266992701604188,,,False
1155,0.027302760034013607,0.2057736258503388,-0.24441764254319598,-0.2717204025772096,,,False
1157,0.027578608384652148,0.20698662370211124,-0.2457700457064077,-0.27334865409105985,0.0,0.027578608384652148,True
1159,0.027638688735529326,0.20247170282849852,-0.2412168562752225,-0.2688555450107518,,,False
1161,0.027269077459720736,0.19615814715359697,-0.23486161283377965,-0.2621306902935004,,,False
1163,0.027191273465210664,0.2011844178302885,-0.2399953719874851,-0.26718664545269577,,,False
1165,0.027322700827664415,0.19291710884353636,-0.23132135343027105,-0.25864405425793546,,,False
1167,0.027312235241675697,0.20893557286072176,-0.24804450683574858,-0.2753567420774243,,,False
1169,0.02637603079782791,0.19413025563909628,-0.233040734217614,-0.2594167650154419,,,False
1171,0.026885320405776403,0.18856902398854133,-0.22690177073784312,-0.2537870911436195,,,False
1173,0.02728670252237736,0.19766407697815824,-0.23585716135039247,-0.26314386387276983,,,False
1175,0.02722316760651633,0.20242777049767133,-0.2409470239713018,-0.26817019157781813,,,False
1177,0.026961795698770774,0.19736678517722733,-0.23585883501197485,-0.26282063071074563,0.0,0.026961795698770774,True
1179,0.02727658543203254,0.19667413426423072,-0.23521252685182464,-0.2624891122838572,,,False
1181,0.027098504787564204,0.20466941389187124,-0.2433663292521827,-0.2704648340397469,,,False
1183,0.027628083218164512,0.19617765234514709,-0.2345993618101846,-0.2622274450283491,,,False
1185,0.027764817024107935,0.19460668492660077,-0.23300057541763197,-0.2607653924417399,,,False
1187,0.026995419453395397,0.19437447977085434,-0.2330877365875031,-0.2600831560408985,,,False
1189,0.02759001712674547,0.200989932330826,-0.23976138255493984,-0.2673513996816853,,,False
1191,0.027220559432509894,0.2036433444325085,-0.24271647714534417,-0.26993703657785406,,,False
1193,0.02515547555555553,0.2041765170068016,-0.24317286719455672,-0.26832834275011225,,,False
1195,0.026596902520587218,0.1869841783028989,-0.22413354511976252,-0.25073044764034974,,,False
1197,0.026475276416636884,0.1931608818474744,-0.23044129912561612,-0.256916575542253,0.0,0.026475276416636884,True
1199,0.027265598233679522,0.18904267669172817,-0.22598325877916092,-0.25324885701284044,,,False
1201,0.04801245322532521,0.005418872896526137,-0.013922146773862332,-0.061934599999187545,,,False
1203,0.026096150047141664,0.18391910955961213,-0.219480570800697,-0.24557672084783866,,,False
1205,0.02675699070056098,0.18151184031507198,-0.21705417798478194,-0.24381116868534292,,,False
1207,0.026859362858336316,0.18713182133906064,-0.22311953396747097,-0.2499788968258073,,,False
1209,0.02660225907029473,0.19106254421768581,-0.22783166605646138,-0.2544339251267561,,,False
1211,0.026897313314237947,0.18812387218044976,-0.22461768425751755,-0.2515149975717555,,,False
1213,0.027344072335600933,0.19367295918367208,-0.23070855665816187,-0.2580526289937628,,,False
1215,0.02657095722580266,0.19545333476548402,-0.23293334023336798,-0.25950429745917064,,,False
