global_cycle,session,raw_cycle,filename,n_points,n_points_ox,n_points_red,E_min,E_max,I_min_mA,I_max_mA,I_mean_mA,Q_ox_mC,Q_red_mC,Q_total_mC
126,0,63,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090834,1.6000102,-0.1343573030560304,0.1268084766748157,-0.005185482294717459,,-0.3558536122946343,-0.3558536122946343
127,0,63,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,317,317,0,1.0000139,1.5913094,-0.003897041853633709,0.1416698225364348,0.023847614763688282,1.3819046979504586,,1.3819046979504586
128,0,64,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.009101,1.6000102,-0.1363216469782111,0.1262570023536682,-0.00529906322868586,,-0.3633409240093535,-0.3633409240093535
129,0,64,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,318,318,0,1.0000048,1.5898856,-0.002460220786319536,0.1428813743427062,0.024182833656600743,1.3794693775703728,,1.3794693775703728
130,0,65,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0091019,1.5999514,-0.1384655732330859,0.1255456100663412,-0.005477062620504218,,-0.37353410519155145,-0.37353410519155145
131,0,65,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,321,321,0,1.0000042,1.5908998,-0.002630191908048637,0.1440001021031447,0.02462645210039838,1.4017475688424212,,1.4017475688424212
132,0,66,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090536,1.6000063,-0.1403242817416073,0.1262301673059878,-0.0056091959328803025,,-0.3814467154232093,-0.3814467154232093
133,0,66,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,316,316,0,0.99999368,1.5903744,-0.004358443586776659,0.1450275735805944,0.024186457237392087,1.4070933471546412,,1.4070933471546412
134,0,67,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090514,1.5999748,-0.141722437474652,0.1272979503416496,-0.005800498904278185,,-0.3927408414707209,-0.3927408414707209
135,0,67,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,317,317,0,0.99999189,1.590492,-0.004293872416019438,0.1463875299318889,0.02453366135291749,1.4211500229443066,,1.4211500229443066
136,0,68,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090536,1.6000005,-0.1441340995677272,0.1276738527028456,-0.005954831608553994,,-0.40209957689013087,-0.40209957689013087
137,0,68,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,317,317,0,0.99999499,1.5902841,-0.005045732948929071,0.1474273631378933,0.02454215503095356,1.4316944340974083,,1.4316944340974083
138,0,69,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090536,1.6000158,-0.1458155226952795,0.1278401456125404,-0.006084258100953218,,-0.40965828184716324,-0.40965828184716324
139,0,69,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,316,316,0,1.0000055,1.5897843,-0.00779921053485437,0.1483678388283822,0.024679233330343175,1.4366572193871425,,1.4366572193871425
140,0,70,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090536,1.5999846,-0.1497951560080193,0.1277195030580394,-0.0063024967731258276,,-0.4226059474500986,-0.4226059474500986
141,0,70,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,316,316,0,1.0000056,1.5913721,-0.00831475954813262,0.149464816767451,0.025202677628987678,1.466773609583023,,1.466773609583023
142,0,71,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090536,1.5999807,-0.1519994785036038,0.1268956355102684,-0.006371647137434163,,-0.42696084926377964,-0.42696084926377964
143,0,71,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,314,314,0,0.99998862,1.5895233,-0.003101806777218982,0.1505387002360763,0.024988161123963525,1.460166540667993,,1.460166540667993
144,0,72,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091405,1.599987,-0.1517007091376934,0.1251217256630621,-0.006983983174993333,,-0.43969653978867523,-0.43969653978867523
145,0,72,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,317,317,0,0.99998891,1.5906959,-0.001775300682653004,0.1512215880365568,0.025508657233281894,1.4823565548322721,,1.4823565548322721
146,0,73,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091456,1.5999919,-0.1537136416451106,0.1256096807441541,-0.007169979683203078,,-0.4506440311303872,-0.4506440311303872
147,0,73,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,316,316,0,0.99999368,1.5895801,-0.002978985585893199,0.1523279509838482,0.02556710681779925,1.48409305257504,,1.48409305257504
148,0,74,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090554,1.5999866,-0.1563635748815467,0.1290015698747431,-0.006853937906358717,,-0.4560787015868164,-0.4560787015868164
149,0,74,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,316,316,0,1.0000032,1.5899801,-0.007298090774565946,0.1535678175509192,0.025763743347229327,1.5002226219378338,,1.5002226219378338
150,0,75,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090554,1.5999807,-0.1582280136241185,0.1270728571259457,-0.0070101602366419765,,-0.4652452693360458,-0.4652452693360458
151,0,75,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,316,316,0,1.0000015,1.5899763,-0.007255326258018613,0.1542568687016368,0.026041050075367483,1.5120246008490326,,1.5120246008490326
152,0,76,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090536,1.5999826,-0.1597905585935324,0.1281721868916696,-0.007174857024846784,,-0.47560521592523286,-0.47560521592523286
153,0,76,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,317,317,0,0.9999944,1.590194,-0.005673202841232225,0.1549370444410567,0.026319240412861628,1.5248652213178535,,1.5248652213178535
154,0,77,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090536,1.5999942,-0.1622591889534917,0.1282181245801239,-0.007387138269559778,,-0.48812168497944003,-0.48812168497944003
155,0,77,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,319,319,0,1.0000013,1.5900526,-0.007104207709845569,0.15647013069951,0.026550082798739418,1.5357563492137063,,1.5357563492137063
156,0,78,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090554,1.599961,-0.1634313909370314,0.1278232744206549,-0.0075502542615676176,,-0.4970868758716318,-0.4970868758716318
157,0,78,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,319,319,0,1.0000035,1.5894784,-0.008043927233666183,0.1599371720076168,0.026754780420326685,1.5416191410841102,,1.5416191410841102
158,0,79,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090554,1.5999805,-0.1651312401318236,0.1287759558662124,-0.007654822043315034,,-0.5034465194819286,-0.5034465194819286
159,0,79,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,316,316,0,0.99999809,1.5907602,-0.005309087631758302,0.1599472887570756,0.026936967413413903,1.5660104959558374,,1.5660104959558374
160,0,80,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090554,1.5999609,-0.1668488390898216,0.12849620130399,-0.007886053297127634,,-0.5174703853310255,-0.5174703853310255
161,0,80,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,316,316,0,1.0000019,1.5903684,-0.007490213587880136,0.1616889121986083,0.027114060824632805,1.5744455269427953,,1.5744455269427953
162,0,81,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090554,1.5999688,-0.1682699308824236,0.1287889529181561,-0.008055399889460958,,-0.5272362258475058,-0.5272362258475058
163,0,81,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,315,315,0,0.99999398,1.5896528,-0.004785241947198905,0.1622218824091322,0.027057333198790376,1.5761320423944352,,1.5761320423944352
164,0,82,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090554,1.5999531,-0.1726176899623338,0.1282071957121724,-0.008232961791048578,,-0.5378690819125187,-0.5378690819125187
165,0,82,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,316,316,0,1.0000048,1.5911603,-0.007765772032805471,0.1629030993476171,0.027559642246718512,1.6090259402737777,,1.6090259402737777
166,0,83,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090554,1.5999649,-0.1739032754850327,0.1283647729002911,-0.008269095682444624,,-0.5399206692723224,-0.5399206692723224
167,0,83,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,315,315,0,1.0000051,1.5900663,-0.007468003991313962,0.1634220591494175,0.027893411339844142,1.6094359963296507,,1.6094359963296507
168,0,84,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090554,1.5999666,-0.175130809597829,0.1282545159692348,-0.008450519260389852,,-0.5509288907359187,-0.5509288907359187
169,0,84,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,316,316,0,0.9999944,1.589584,-0.00494104864386221,0.1643535160227305,0.027939293490676705,1.6173000366778665,,1.6173000366778665
170,0,85,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090554,1.5999957,-0.1765777203536949,0.1292471756105837,-0.008603602575810975,,-0.5605904512067407,-0.5605904512067407
171,0,85,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,316,316,0,0.99999815,1.5903759,-0.005628788727335632,0.1651162840358082,0.028272739837807648,1.6355488100505762,,1.6355488100505762
172,0,86,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090554,1.5999765,-0.1777781999401722,0.1291887918892114,-0.008813342824022973,,-0.5723973828352052,-0.5723973828352052
173,0,86,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,319,319,0,1.0000038,1.5911582,-0.006270338908176534,0.1655532102837391,0.028554116418250647,1.6559329285425368,,1.6559329285425368
174,0,87,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090554,1.5999589,-0.1792876616962866,0.1285446920293438,-0.008978272476823703,,-0.5825644671921809,-0.5825644671921809
175,0,87,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,316,316,0,0.99999511,1.5902565,-0.00496724659266571,0.1653746983751587,0.028424635576457906,1.658786129107369,,1.658786129107369
176,0,88,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090554,1.5999609,-0.1808941296916049,0.1293076390157573,-0.009102536164893649,,-0.5898121722791264,-0.5898121722791264
177,0,88,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,316,316,0,1.0000066,1.5901819,-0.008281986539562552,0.1673375104995811,0.028769089856598623,1.6727390775609186,,1.6727390775609186
178,0,89,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090574,1.5999844,-0.1819292648634492,0.129035641317782,-0.009277647024987996,,-0.6007859864301823,-0.6007859864301823
179,0,89,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,316,316,0,0.99999994,1.5913579,-0.005408469225383468,0.1680968976930051,0.029239650677721957,1.6954176979341071,,1.6954176979341071
180,0,90,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090574,1.5999588,-0.1832156241209058,0.1289231582828188,-0.00942818399664722,,-0.6092753597472822,-0.6092753597472822
181,0,90,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,316,316,0,0.99999899,1.5898701,-0.00620980269741267,0.1692823161810664,0.029055620906703574,1.6939483001598945,,1.6939483001598945
182,0,91,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090554,1.5999706,-0.1846016883674704,0.1288804081471069,-0.009556362851184127,,-0.6171698741870306,-0.6171698741870306
183,0,91,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,316,316,0,0.99999642,1.5912464,-0.005682324258876714,0.1701412334242998,0.02939468429432343,1.7216290709054394,,1.7216290709054394
184,0,92,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091118,1.5999638,-0.1864516626119865,0.1304721839371182,-0.010154972404791017,,-0.6283351683827146,-0.6283351683827146
185,0,92,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,316,316,0,0.99998701,1.5899622,-0.00160839356506471,0.1705085167188307,0.029471072538978026,1.721237523683209,,1.721237523683209
186,0,93,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090574,1.5999688,-0.1873164416393189,0.1295577783299526,-0.009897307245938392,,-0.6377096282300774,-0.6377096282300774
187,0,93,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,316,316,0,1.0000015,1.5911621,-0.006205109879374504,0.1712194052273501,0.02987899585849397,1.745558860739756,,1.745558860739756
188,0,94,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090595,1.5999627,-0.1881826055726755,0.1298837401765454,-0.010093202273754341,,-0.6492777361229692,-0.6492777361229692
189,0,94,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,317,317,0,1.0000017,1.5909894,-0.005620213784277441,0.1721785243689047,0.030100460975114922,1.7516693693476424,,1.7516693693476424
190,0,95,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091356,1.5999823,-0.1902763330494328,0.1280056048523295,-0.010746942195146051,,-0.6632066982803554,-0.6632066982803554
191,0,95,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,316,316,0,1.0000004,1.5907543,-0.003639335019720927,0.1727797972956509,0.03014654296758951,1.7638218795328746,,1.7638218795328746
192,0,96,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090595,1.5999548,-0.1904389202129471,0.1308405658473135,-0.01051068605239773,,-0.6740954017497167,-0.6740954017497167
193,0,96,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,319,319,0,1.0000129,1.591352,-0.007827304396778353,0.1731201262116787,0.030723482932022126,1.7814023375041674,,1.7814023375041674
194,0,97,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090613,1.5999528,-0.1914864945773278,0.1308927244466284,-0.01064296723308657,,-0.682213186569267,-0.682213186569267
195,0,97,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,316,316,0,1.0000148,1.5912775,-0.007297971431398764,0.1738525283061647,0.031010166180215105,1.7944966964593383,,1.7944966964593383
196,0,98,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090595,1.5999804,-0.1946553052555311,0.1310219660084293,-0.010788711285527636,,-0.6905800987658443,-0.6905800987658443
197,0,98,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,316,316,0,1.0000137,1.5908836,-0.006369295326294377,0.1743076964045915,0.030968658190358947,1.803214418737256,,1.803214418737256
198,0,99,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090613,1.5999882,-0.1961586928891184,0.1302831503360167,-0.010989125577087672,,-0.7029438936329553,-0.7029438936329553
199,0,99,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,314,314,0,1.0000126,1.5895504,-0.005729883334909876,0.1750263729418209,0.031074260873968352,1.801316686745547,,1.801316686745547
200,0,100,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090613,1.5999509,-0.196905931918034,0.1303424977737924,-0.01116533067502226,,-0.7133268037195589,-0.7133268037195589
201,0,101,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,319,319,0,0.99998349,1.5913477,-0.0005428477672554492,0.1769327125343274,0.033084104993691375,1.9136932357864065,,1.9136932357864065
202,0,101,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0090634,1.5999529,-0.202356325647955,0.1378138680011034,-0.01029772018757659,,-0.638049290826207,-0.638049290826207
203,0,101,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,314,314,0,1.0000055,1.5894924,-0.006363597063517051,0.1762438954631707,0.03215135819081185,1.8762159857059832,,1.8762159857059832
204,0,102,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090613,1.5999506,-0.2030738054268673,0.1377395572869673,-0.010183048546731936,,-0.6577567334363752,-0.6577567334363752
205,0,102,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,315,315,0,1.0000091,1.5911957,-0.005778809400418625,0.1763938121747888,0.03264537102760013,1.9042889708185102,,1.9042889708185102
206,0,103,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091116,1.5999618,-0.2039772282083724,0.1392908812296101,-0.010900425666945907,,-0.6740415127182828,-0.6740415127182828
207,0,103,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,314,314,0,0.99999797,1.5895743,-0.002971826208522543,0.1768412394524339,0.0324565315546796,1.8952253201977252,,1.8952253201977252
208,0,104,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090655,1.6000247,-0.2036257625738767,0.1407730239241016,-0.01065123336058972,,-0.6866151898582754,-0.6866151898582754
209,0,104,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,314,314,0,1.0000184,1.5902898,-0.006542850337508652,0.1783455003401268,0.03271114179433743,1.9130371344178974,,1.9130371344178974
210,0,105,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090613,1.6000404,-0.203696266471879,0.1458139717578888,-0.01079195635732787,,-0.6963734322541802,-0.6963734322541802
211,0,105,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,318,318,0,1.0000141,1.5902901,-0.00772199864150025,0.1772067949509388,0.03329650218346047,1.9240883168544824,,1.9240883168544824
212,0,106,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090634,1.6000403,-0.2041957619441481,0.1458776146173477,-0.011045092511852707,,-0.7112679694781809,-0.7112679694781809
213,0,106,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,318,318,0,1.0000162,1.5907937,-0.007213452337857555,0.1795172837063491,0.03330488127623052,1.9386881980887711,,1.9386881980887711
214,0,107,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0090673,1.5999544,-0.2043933470660435,0.1378707242138844,-0.011751094529421321,,-0.7243515209692426,-0.7243515209692426
215,0,107,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,314,314,0,1.0000198,1.5896133,-0.006057319059771929,0.1792004645532002,0.03328718943844054,1.9391025547026461,,1.9391025547026461
216,0,108,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090693,1.5999695,-0.2045278318846107,0.1400501394401423,-0.01147121039350481,,-0.7349848746453116,-0.7349848746453116
217,0,108,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,317,317,0,1.0000123,1.5901703,-0.006128341363122063,0.1800719683493035,0.03381965560609048,1.9543511194435939,,1.9543511194435939
218,0,109,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090693,1.6000206,-0.2043824118198385,0.1411171008063397,-0.011648267603856342,,-0.7462021903345919,-0.7462021903345919
219,0,109,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,317,317,0,1.0000178,1.5901723,-0.005971629327783987,0.1799672982256815,0.03376927940800557,1.9659569048139074,,1.9659569048139074
220,0,110,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090693,1.6000227,-0.2043146144580748,0.1413688970648724,-0.011797057592098242,,-0.7551337513036199,-0.7551337513036199
221,0,110,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,317,317,0,1.0000125,1.5902702,-0.004620504860455787,0.1795050292473999,0.033993546158226556,1.976291736954641,,1.976291736954641
222,0,111,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090715,1.6000206,-0.2037381634024054,0.1411597135922183,-0.012128701989571222,,-0.7746864425340473,-0.7746864425340473
223,0,111,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,314,314,0,1.0000097,1.5898901,-0.004367565270513296,0.177757419844307,0.03394916946246207,1.97776856148172,,1.97776856148172
224,0,112,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090734,1.6000403,-0.2038752371837935,0.146539494395256,-0.012351813448128345,,-0.7893575024926648,-0.7893575024926648
225,0,112,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,316,316,0,1.0000179,1.5895106,-0.005797261255793273,0.1794448236067367,0.03434993754354961,1.9887242358396715,,1.9887242358396715
226,0,113,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090793,1.6000108,-0.2035055344682504,0.1414595423860752,-0.01242595955178041,,-0.7922460448870343,-0.7922460448870343
227,0,113,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,317,317,0,1.0000154,1.589782,-0.005034649118897505,0.1775657139204645,0.0346483408629358,2.0002644116972013,,2.0002644116972013
228,0,114,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090734,1.6000324,-0.203452070066052,0.1423328071832657,-0.01255307042426275,,-0.8005023490557566,-0.8005023490557566
229,0,114,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,317,317,0,1.0000125,1.5906124,-0.003924136407052477,0.1796781279058973,0.03463553889960922,2.021056592338152,,2.021056592338152
230,0,115,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090793,1.6000127,-0.2029938389482214,0.1415157016852628,-0.012761363150317845,,-0.8124814634402713,-0.8124814634402713
231,0,115,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,317,317,0,1.0000072,1.5909122,-0.003352646133862436,0.1773486361182401,0.035048921129149924,2.0325078852126994,,2.0325078852126994
232,0,116,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090876,1.6000127,-0.2024630110215844,0.141783823461636,-0.012945570853032677,,-0.8233045992210184,-0.8233045992210184
233,0,116,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,313,0,1.0000142,1.5897701,-0.004803484407602809,0.1766185854521094,0.034628489779999806,2.0281705947749944,,2.0281705947749944
234,0,117,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090854,1.6000205,-0.2016282136132972,0.1421606793351793,-0.01311345974470252,,-0.83323584914962,-0.83323584914962
235,0,117,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,317,317,0,1.0000111,1.5907182,-0.005055991001427174,0.1762586245530181,0.035000833965766275,2.045161014636955,,2.045161014636955
236,0,118,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090876,1.6000186,-0.201044612504516,0.1415942735646081,-0.01326841596296411,,-0.8426083440454716,-0.8426083440454716
237,0,118,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,317,317,0,1.0000082,1.5899801,-0.004937124617684363,0.1758006484426815,0.035139510897146405,2.0456415177700484,,2.0456415177700484
238,0,119,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090876,1.6000384,-0.2003341894985774,0.1455975919961929,-0.013374851053619161,,-0.8500265844960473,-0.8500265844960473
239,0,119,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,317,317,0,1.0000055,1.5895244,-0.004771665585311974,0.1752947212253737,0.03541875770021199,2.047383100857015,,2.047383100857015
240,0,120,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090894,1.6000324,-0.199703228667818,0.1421164274215698,-0.01356190295295431,,-0.8604090353921234,-0.8604090353921234
