cycle,j_forward_mAcm2,j_backward_mAcm2,delta_j_mAcm2
220,-0.006204443367346938,-0.049005689795918364,0.04280124642857143
221,-0.006454963265306122,-0.048976316326530614,0.042521353061224496
222,-0.00651974387755102,-0.0493971525510204,0.04287740867346938
223,-0.006449466326530612,-0.04966834540816326,0.043218879081632654
224,-0.006489453061224489,-0.04961163826530612,0.04312218520408163
225,-0.006149064795918368,-0.049172745408163264,0.043023680612244895
226,-0.006428088775510204,-0.049706232653061226,0.04327814387755102
227,-0.006328022448979591,-0.05024624081632653,0.04391821836734694
228,-0.006633113265306123,-0.0498841193877551,0.04325100612244898
229,-0.006354143367346939,-0.04969011785714286,0.043335974489795925
230,-0.006658513265306123,-0.05017697653061225,0.043518463265306125
231,-0.0063132673469387755,-0.050550625,0.04423735765306123
232,-0.006612801530612245,-0.04985353469387756,0.043240733163265314
233,-0.00641316581632653,-0.05024444285714286,0.043831277040816324
234,-0.006700240306122449,-0.049701579081632655,0.043001338775510205
235,-0.006674720918367347,-0.0500951443877551,0.04342042346938775
236,-0.00680134693877551,-0.050396551020408166,0.04359520408163266
237,-0.006558055612244898,-0.05099356734693877,0.04443551173469387
238,-0.006951417346938775,-0.05096589081632653,0.04401447346938775
239,-0.006562241326530612,-0.05068907908163266,0.044126837755102045
240,-0.006652177040816327,-0.0510451556122449,0.04439297857142858
241,-0.0066544908163265306,-0.05080877755102041,0.044154286734693876
242,-0.006673324489795918,-0.05113218520408163,0.04445886071428571
243,-0.006632400510204081,-0.05090024183673469,0.0442678413265306
244,-0.00679120969387755,-0.05099954897959184,0.044208339285714285
245,-0.006774408673469388,-0.05116983826530612,0.04439542959183673
246,-0.006761825000000001,-0.051671918877551015,0.044910093877551016
247,-0.007042923979591837,-0.05224201632653062,0.04519909234693878
248,-0.007073814795918367,-0.05211053775510204,0.04503672295918368
249,-0.0072454780612244895,-0.05251260102040817,0.04526712295918368
250,-0.007267756122448979,-0.052649714795918366,0.045381958673469384
251,-0.007380013775510204,-0.05232857755102041,0.04494856377551021
252,-0.006905962244897959,-0.05238904795918367,0.04548308571428571
253,-0.007053743877551021,-0.05262725204081633,0.04557350816326531
254,-0.0070738102040816325,-0.05293749693877551,0.045863686734693876
255,-0.0070550025510204084,-0.0534413668367347,0.04638636428571429
256,-0.007383405102040817,-0.0531362693877551,0.04575286428571428
257,-0.007214928571428572,-0.05369930765306123,0.04648437908163266
258,-0.007546658673469388,-0.05357052806122449,0.0460238693877551
259,-0.007477480612244898,-0.05317644540816326,0.04569896479591837
260,-0.007476432142857143,-0.05320760714285714,0.045731175
261,-0.007171394387755102,-0.05303028469387755,0.045858890306122446
262,-0.0075427403061224495,-0.053716035714285716,0.04617329540816327
263,-0.007193418877551021,-0.053850216836734695,0.04665679795918368
264,-0.007539324489795918,-0.054133013265306125,0.046593688775510206
265,-0.007539290306122449,-0.05448072448979592,0.04694143418367347
266,-0.007570681632653061,-0.0543916806122449,0.04682099897959184
267,-0.007433575,-0.05398112244897958,0.046547547448979584
268,-0.0076816658163265305,-0.05431930816326531,0.046637642346938776
269,-0.007622804081632652,-0.05478502040816327,0.047162216326530615
270,-0.007697941326530612,-0.05442102091836735,0.04672307959183673
271,-0.007428283163265307,-0.05468864642857143,0.047260363265306124
272,-0.007781932653061225,-0.054786051530612244,0.047004118877551015
273,-0.00788978418367347,-0.0548420693877551,0.04695228520408163
274,-0.007496201020408163,-0.05499154897959184,0.04749534795918368
275,-0.007601900510204081,-0.05504625102040816,0.04744435051020408
276,-0.007780463265306123,-0.055109923979591836,0.04732946071428571
277,-0.007899169387755102,-0.05558333928571428,0.04768416989795918
278,-0.007858244897959183,-0.055904108673469385,0.048045863775510206
279,-0.0077578872448979585,-0.05526409591836735,0.047506208673469386
280,-0.00804366836734694,-0.056096988775510205,0.048053320408163264
281,-0.007877755102040815,-0.05596727551020408,0.048089520408163264
282,-0.008040234183673469,-0.05627042040816326,0.048230186224489796
283,-0.008041511224489796,-0.056408797959183674,0.04836728673469388
284,-0.008214085204081633,-0.056283487755102043,0.04806940255102041
285,-0.007806851020408163,-0.05671732602040816,0.048910474999999995
286,-0.007890591836734694,-0.05677949285714286,0.04888890102040816
287,-0.008126269387755103,-0.05692398520408163,0.048797715816326526
288,-0.008320176530612245,-0.05638276581632653,0.04806258928571428
289,-0.008088011224489796,-0.05691454132653061,0.04882653010204081
290,-0.0079864943877551,-0.05712813928571429,0.049141644897959184
291,-0.00833967193877551,-0.05719471581632653,0.04885504387755102
