cycle,delta_line_mAcm2,m_fit,b_ox_fit,b_red_fit,is_outlier_zscore,delta_line_mAcm2_no_outliers_zscore,is_sampled
1831,0.021198468683017113,0.2078134278553519,-0.23865539529831076,-0.25985386398132787,,,False
1833,0.022782723251581427,0.22385313283207947,-0.25463236867089073,-0.27741509192247216,,,False
1835,0.021591842963957497,0.20976994522019277,-0.24082141169793075,-0.26241325466188825,,,False
1837,0.022654629251103953,0.23393039885427774,-0.2651506619689874,-0.28780529122009135,0.0,0.022654629251103953,True
1839,0.0221437668773124,0.24965695954171074,-0.28191759792268023,-0.30406136479999263,,,False
1841,0.022012547881608835,0.21912778302900013,-0.2506811781416059,-0.27269372602321473,,,False
1843,0.022577027664399174,0.21982361224489746,-0.2506955792188158,-0.273272606883215,,,False
1845,0.021646772313521967,0.20412917937701372,-0.23560451638521568,-0.25725128869873765,,,False
1847,0.022273782042009915,0.24641044718940167,-0.27855471276173743,-0.30082849480374735,,,False
1849,0.02255712099713575,0.24178260973863153,-0.27364741570470164,-0.2962045367018374,,,False
1851,0.02033822881250749,0.19395026423200817,-0.2264942887963648,-0.2468325176088723,,,False
1853,0.02084588951605207,0.18205923952738834,-0.2137261101705591,-0.23457199968661116,,,False
1855,0.022173634667024766,0.2453692817758678,-0.2777105096345086,-0.2998841443015334,,,False
1857,0.023239568650196996,0.2650182151808091,-0.2969076508799676,-0.3201472195301646,0.0,0.023239568650196996,True
1859,0.019712527153001647,0.2554977024704618,-0.28858826450430275,-0.3083007916573044,,,False
1861,0.021671209138918734,0.20531579162191127,-0.23661480761427645,-0.2582860167531952,,,False
1863,0.021990673959303098,0.2506186222699599,-0.2826384858747404,-0.3046291598340435,,,False
1865,0.02187527671858225,0.26957029967776486,-0.30306908943904726,-0.3249443661576295,,,False
1867,0.021156341614751162,0.22512414249910478,-0.2575667402243394,-0.27872308183909056,,,False
1869,0.022505545747702582,0.23133644647332513,-0.2625723901036402,-0.2850779358513428,,,False
1871,0.020333751691132607,0.10909308915145059,-0.1395590772599748,-0.1598928289511074,,,False
1873,0.021711750608664537,0.2320132570712491,-0.2640485450166633,-0.28576029562532784,,,False
1875,0.02320586525957752,0.2477196412459709,-0.2794454749277711,-0.3026513401873486,,,False
1877,0.020834168845327683,0.23133336126029336,-0.2641064373056883,-0.28494060615101596,0.0,0.020834168845327683,True
1879,0.021491945586585626,0.23262936161833087,-0.26540249906710345,-0.2868944446536891,,,False
1881,0.022235659687313558,0.24929570712495414,-0.28183926955168515,-0.3040749292389987,,,False
1883,0.022910179547082132,0.23488892767633268,-0.2663508685220719,-0.28926104806915404,,,False
1885,0.022489146377849434,0.24624254887217956,-0.27854331610321925,-0.3010324624810687,,,False
1887,0.02103747261308042,0.3231801722162537,-0.3592181942535132,-0.3802556668665936,,,False
1889,0.021359071237021188,0.21150402542069374,-0.24280713740239013,-0.2641662086394113,,,False
1891,0.02176302788518919,0.262835587182241,-0.2976344061264121,-0.3193974340116013,,,False
1893,0.020193786333094654,0.23770672144647315,-0.2721548433375788,-0.29234862967067343,,,False
1895,0.02192290139515457,0.24979500930898688,-0.2829825222671344,-0.30490542366228895,,,False
1897,0.02400831036281184,0.1652980816326519,-0.1952866560464478,-0.21929496640925963,0.0,0.02400831036281184,True
1899,0.023297656291323576,0.25937228750447466,-0.29138692497058777,-0.31468458126191134,,,False
1901,0.022008252070056133,0.2055740207662006,-0.23757439472790493,-0.25958264679796106,,,False
1903,0.021186208887695457,0.20280357321876083,-0.23513594161993517,-0.25632215050763063,,,False
1905,0.02110249394915867,0.19384111027568904,-0.22620883935770336,-0.24731133330686203,,,False
1907,0.02202131831662496,0.2325111815252411,-0.26445206351542366,-0.2864733818320486,,,False
1909,0.02347300428571436,0.2587912176870742,-0.2908595733354687,-0.31433257762118305,,,False
1911,0.0224621630528703,0.2375686587898307,-0.26975342503571115,-0.29221558808858145,,,False
1913,0.0223660403329754,0.22533864339419857,-0.2575658859130406,-0.279931926246016,,,False
1915,0.021921556524048258,0.21758251664876432,-0.24953898645172679,-0.27146054297577504,,,False
1917,0.022990788116123706,0.2002116659505899,-0.23109165436488205,-0.25408244248100575,0.0,0.022990788116123706,True
1919,0.023304942000835493,0.25273170963122027,-0.28494679969498327,-0.30825174169581876,,,False
1921,0.022448186352190036,0.2128959513068377,-0.244776884810895,-0.267225071163085,,,False
1923,0.021553004372240225,0.22871804368062967,-0.26133888165850855,-0.2828918860307488,,,False
1925,0.02266266584795329,0.23082602398854207,-0.2627281943796662,-0.2853908602276195,,,False
1927,0.022815792009189706,0.23217677873254466,-0.2644693511220462,-0.28728514313123593,,,False
1929,0.023609248316624976,0.25111526996061484,-0.28309721175179065,-0.3067064600684156,,,False
1931,0.020691634151450145,0.31521015717865924,-0.35209603173421733,-0.3727876658856675,,,False
1933,0.02359673339539331,0.2508048116720362,-0.2828924739515543,-0.3064892073469476,,,False
1935,0.022277151744838353,0.25455775689222965,-0.28785292546544483,-0.3101300772102832,,,False
1937,0.02342489918367352,0.1442135442176868,-0.17265683185636704,-0.19608173104004056,0.0,0.02342489918367352,True
1939,0.02229581173588735,0.27660886215538794,-0.31056057112896185,-0.3328563828648492,,,False
1941,0.022132622302184157,0.2398110705334759,-0.2729357166039091,-0.29506833890609324,,,False
1943,0.02283207941043086,0.2393453469387748,-0.27154478718799935,-0.2943768665984302,,,False
1945,0.02293286433106584,0.2672751904761897,-0.30053668091522373,-0.32346954524628957,,,False
1947,0.023535112324859775,0.245585240601503,-0.2780860753089294,-0.3016211876337892,,,False
1949,0.024532312755698837,0.2667802882205513,-0.2981626013886035,-0.32269491414430235,,,False
1951,0.020988211145124724,0.21678906802720974,-0.2503893009413458,-0.27137751208647054,,,False
1953,0.021684142632175663,0.2294211639813813,-0.2619117606663817,-0.2835959032985574,,,False
1955,0.02225320844909895,0.2427647651271026,-0.27587587151363824,-0.2981290799627372,,,False
1957,0.020533192639336506,0.2571538063014669,-0.2926299630875842,-0.3131631557269207,0.0,0.020533192639336506,True
1959,0.022585383271273463,0.21942778696741772,-0.2517293287942398,-0.2743147120655133,,,False
1961,0.022143016061582643,0.2355601661296089,-0.2681994820818552,-0.2903424981434378,,,False
1963,0.022416754252297444,0.17646881203007447,-0.20791507371852125,-0.2303318279708187,,,False
1965,0.024057053377491422,0.20329931471535903,-0.23397788801315922,-0.25803494139065064,,,False
1967,0.020859099368063072,0.28875030504833493,-0.323553038471712,-0.3444121378397751,,,False
1969,0.02168397166965036,0.2267830873612595,-0.2600969484769766,-0.281780920146627,,,False
1971,0.02338375181286556,0.24243283172216126,-0.2746408927624241,-0.29802464457528965,,,False
1973,0.022279748768349483,0.22292645972072966,-0.2552948541301432,-0.2775746028984927,,,False
1975,0.021367841946533073,0.235369066595058,-0.2683398157417239,-0.28970765768825696,,,False
1977,0.023555411324143793,0.24201752058718115,-0.2740972391204822,-0.29765265044462597,0.0,0.023555411324143793,True
1979,0.023244770540040705,0.26451791442892963,-0.29712241968997866,-0.32036719023001936,,,False
1981,0.023445340751879762,0.2323914436090217,-0.2644040266192945,-0.2878493673711743,,,False
1983,0.01997426688506987,0.25229843430003474,-0.2876835767706906,-0.3076578436557605,,,False
1985,0.022690283874567452,0.24540119155030385,-0.2786899109188995,-0.30138019479346695,,,False
1987,0.023637432691251903,0.24580849373433505,-0.27804260574520445,-0.30168003843645635,,,False
1989,0.024449454601981224,0.2878886820622967,-0.3204370168199743,-0.3448864714219555,,,False
1991,0.021910834707602467,0.24733637056928004,-0.2814279989326592,-0.30333883364026165,,,False
1993,0.022996534391335588,0.22761023272466807,-0.25979128766182513,-0.2827878220531607,,,False
1995,0.023305788396586757,0.24985308199069023,-0.28263880600553737,-0.3059445944021241,,,False
1997,0.023218474883040963,0.23575360401002413,-0.2682468734460915,-0.29146534832913246,0.0,0.023218474883040963,True
1999,0.021338292472252107,0.28354644468313567,-0.3173186644855417,-0.3386569569577938,,,False
