global_cycle,session,raw_cycle,filename,n_points,n_points_ox,n_points_red,E_min,E_max,I_min_mA,I_max_mA,I_mean_mA,Q_ox_mC,Q_red_mC,Q_total_mC
597,0,298,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,341,341,0,1.0000075,1.5899421,-0.01641002137456901,0.4430972435388441,0.03966571232169033,2.157788760362547,,2.157788760362547
598,0,299,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,310,0,310,1.007799,1.5999973,-0.1399717801303721,0.1696116590629451,-0.01363662251028496,,-0.8703469386223877,-0.8703469386223877
599,0,299,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,340,340,0,0.99999946,1.5904893,-0.02991235069930553,0.4387572656068559,0.040890528114480566,2.1714196494161873,,2.1714196494161873
600,0,300,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,295,0,295,1.0089992,1.5999793,-0.1389426105025304,0.1775529876999231,-0.01383588829922452,,-0.8703090412361886,-0.8703090412361886
601,0,301,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,355,355,0,0.9999513,1.5909598,-0.02959414385259151,0.4609062894014242,0.04220058741245674,2.312456640478776,,2.312456640478776
602,0,301,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,295,0,295,1.0096071,1.6000192,-0.1383934780559736,0.2069350779056549,-0.01148052107392106,,-0.7541271057325049,-0.7541271057325049
603,0,301,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,332,332,0,1.0000073,1.5908998,-0.03074605017900467,0.4467024997703755,0.04458387965730668,2.248861789555655,,2.248861789555655
604,0,302,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,298,0,298,1.0089992,1.5999932,-0.1400361958459246,0.192303940653801,-0.01176355826291052,,-0.7610214128993579,-0.7610214128993579
605,0,302,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,314,314,0,0.99995118,1.5899992,-0.0322272889316082,0.4480363290625249,0.04473617547193364,2.248754150614544,,2.248754150614544
606,0,303,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,298,0,298,1.009603,1.6000073,-0.1393036075829732,0.1870455119920813,-0.011739038382801218,,-0.7611404758761757,-0.7611404758761757
607,0,304,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,313,313,0,1.0002153,1.5911819,-0.008374863918151038,0.4500463770502847,0.042378892733633856,2.2610759423668263,,2.2610759423668263
608,0,304,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,298,0,298,1.0083853,1.5999788,-0.1404692832271548,0.1909263973886315,-0.01242390341099367,,-0.7668373537188695,-0.7668373537188695
609,0,304,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,334,334,0,0.99998569,1.5906907,-0.03067604638636112,0.4520967577302328,0.0435749734710992,2.2486344514541807,,2.2486344514541807
610,0,305,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,305,0,305,1.009801,1.5999832,-0.1389960178442502,0.202257439494133,-0.011808022275875343,,-0.7640341146973286,-0.7640341146973286
611,0,305,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,348,348,0,1.0000232,1.5911932,-0.01212906693715765,0.4485665198420161,0.042251552245586306,2.2637911752648323,,2.2637911752648323
612,0,306,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,294,0,294,1.008571,1.5999163,-0.1390161179949165,0.2002600041173754,-0.012528254649687291,,-0.7696617348077747,-0.7696617348077747
613,0,306,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,347,347,0,1.0000213,1.5911319,-0.01121882256120443,0.4486566092383395,0.04280857209380737,2.259580579074217,,2.259580579074217
614,0,307,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,301,0,301,1.0081011,1.5999513,-0.1393090767661695,0.1996081623694171,-0.011834572738339627,,-0.7698708330900761,-0.7698708330900761
615,0,307,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,353,353,0,1.0000013,1.5914812,-0.03040238656103611,0.4484084902995913,0.04184105097683404,2.2669993895811036,,2.2669993895811036
616,0,308,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,301,0,301,1.0078112,1.5999672,-0.1398056496488449,0.186667944102183,-0.012003551809225257,,-0.7750721674866873,-0.7750721674866873
617,0,308,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,339,339,0,0.99995118,1.5899343,-0.02416150271892548,0.4511406223408674,0.04168748084326782,2.244070228373453,,2.244070228373453
618,0,309,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,301,0,301,1.0087008,1.5999932,-0.1398686424172593,0.1959699420852863,-0.012037593212292292,,-0.7771402312428759,-0.7771402312428759
619,0,309,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,342,342,0,1.0000013,1.5906659,-0.007987926714122295,0.4484291895586505,0.04325870806098003,2.2538245370802272,,2.2538245370802272
620,0,310,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,301,0,301,1.008093,1.5999897,-0.1400895284580896,0.1788641661405563,-0.012649968608463492,,-0.7768784459946415,-0.7768784459946415
621,0,310,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,352,352,0,0.99995118,1.5907936,-0.03749202564358711,0.4517595145229907,0.040987225799601686,2.2527832156197998,,2.2527832156197998
622,0,311,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,302,0,302,1.0088891,1.5999885,-0.1399136638203509,0.1908529177308074,-0.012559916429175965,,-0.777164010599566,-0.777164010599566
623,0,312,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,356,356,0,1.0000931,1.591252,-0.01394249847362516,0.4549867509271904,0.04284995637677611,2.257068812609198,,2.257068812609198
624,0,312,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,302,0,302,1.0085409,1.599931,-0.1415502528100032,0.1915224207299095,-0.012749323623366232,,-0.7844449707600177,-0.7844449707600177
625,0,312,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,358,358,0,1.0000414,1.5898809,-0.01893095092078591,0.4541959930561568,0.042659643859227964,2.2440093776896504,,2.2440093776896504
626,0,313,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,301,0,301,1.0098867,1.5999795,-0.1400753876817806,0.2060810014605522,-0.012673402959306697,,-0.7819591575674733,-0.7819591575674733
627,0,313,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,352,352,0,0.99998748,1.5907061,-0.01782285849280335,0.4477556125832374,0.04173537706806282,2.2563991706978155,,2.2563991706978155
628,0,314,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,296,0,296,1.008563,1.5999619,-0.139593216618104,0.1906559490843822,-0.012765196795843252,,-0.7843128093956787,-0.7843128093956787
629,0,314,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,332,332,0,0.99996352,1.5901705,-0.01773844819832993,0.4498387026015731,0.042940213230337386,2.2466738373092974,,2.2466738373092974
630,0,315,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,299,0,299,1.0088428,1.5999336,-0.1410761477391377,0.2060066876989421,-0.012813846278757009,,-0.7867416338369703,-0.7867416338369703
631,0,315,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,341,341,0,1.0000434,1.5902723,-0.01470623384353609,0.4545954101501377,0.04408919725283436,2.248434887175971,,2.248434887175971
632,0,316,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,297,0,297,1.0085011,1.6000332,-0.1409062741049454,0.2150047868490219,-0.01217006294070505,,-0.791016883792296,-0.791016883792296
633,0,316,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,345,345,0,1.0000006,1.5905386,-0.009959411766276856,0.4487201368676299,0.042747517340943,2.2513982020118015,,2.2513982020118015
634,0,317,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,309,0,309,1.0077649,1.5999652,-0.1400216624840334,0.19450632530324,-0.012152593154965403,,-0.7896786811860581,-0.7896786811860581
635,0,318,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,345,345,0,1.0002513,1.5912751,-0.01004994450820784,0.4497896930787419,0.040674419824921114,2.2666234289876632,,2.2666234289876632
636,0,318,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.007803,1.5999037,-0.1402622918158735,0.2025731268028417,-0.012778772675131916,,-0.7958770280364055,-0.7958770280364055
637,0,318,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,339,339,0,0.99998558,1.5910869,-0.01115652903293571,0.4507357764479937,0.04177631768101839,2.258625053939718,,2.258625053939718
638,0,319,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,309,0,309,1.0086089,1.5999595,-0.1413042120512757,0.199019369482994,-0.01279096011369101,,-0.7933162039430036,-0.7933162039430036
639,0,319,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,345,345,0,0.99995285,1.590313,-0.009581737220287325,0.4488898374553907,0.042408637185045575,2.2593572774982995,,2.2593572774982995
640,0,320,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0087129,1.6000413,-0.140339462752208,0.2240673005580902,-0.012112048363868679,,-0.7949989585670383,-0.7949989585670383
641,0,320,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,337,337,0,1.0000135,1.5901002,-0.01819598985875548,0.4520647339003085,0.04320124664244628,2.247001301481481,,2.247001301481481
642,0,321,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,308,0,308,1.009515,1.6000152,-0.1405890570176284,0.2135283052921295,-0.012146523700328883,,-0.7942508835255515,-0.7942508835255515
643,0,321,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,340,340,0,0.99999183,1.5899881,-0.00791731538871926,0.4515879261391715,0.04142892898897986,2.2523091522433907,,2.2523091522433907
644,0,322,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,311,0,311,1.009463,1.5999503,-0.1414966138441756,0.2109704303741455,-0.01291021031770316,,-0.8022620818145485,-0.8022620818145485
645,0,322,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,339,339,0,1.0000219,1.5913583,-0.008594310773118966,0.4522619610613052,0.041715363328863234,2.270262809170594,,2.270262809170594
646,0,323,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,311,0,311,1.0077109,1.5999652,-0.1410347099895379,0.1930994391441345,-0.012424118082728888,,-0.8059918055655614,-0.8059918055655614
647,0,323,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,343,343,0,0.99995118,1.5913393,-0.04062335938215256,0.4527309057172211,0.042060085474341764,2.2706249635558966,,2.2706249635558966
648,0,324,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0092989,1.5999752,-0.1411550326410086,0.2081378996372223,-0.012261957741762345,,-0.8038604915891825,-0.8038604915891825
649,0,324,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,341,341,0,0.99999946,1.5906082,-0.009445972467924946,0.4533602615026373,0.041258084409941415,2.254385356837447,,2.254385356837447
650,0,325,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,292,0,292,1.0099031,1.5999652,-0.1415916121435645,0.1915720552206039,-0.012289772586188817,,-0.8046673238676102,-0.8046673238676102
651,0,325,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,350,350,0,1.0000035,1.5904779,-0.009671798141802274,0.4468632230750558,0.04266092288310527,2.253850446872657,,2.253850446872657
652,0,326,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,291,0,291,1.0083491,1.5999892,-0.1412979775444889,0.1941857862731684,-0.012312681339971456,,-0.8086941865421852,-0.8086941865421852
653,0,326,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,334,334,0,0.99995136,1.590275,-0.01262966831065668,0.451851593443287,0.04305388227205278,2.2506296615333343,,2.2506296615333343
654,0,327,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,291,0,291,1.0096987,1.5999871,-0.1426790628358026,0.2118163704872131,-0.012522809008908623,,-0.8092177572970117,-0.8092177572970117
655,0,327,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,341,341,0,0.99999946,1.589921,-0.009081889947795303,0.4578807684020856,0.042973181916644065,2.2508518689574943,,2.2508518689574943
656,0,328,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,286,0,286,1.0089991,1.6000332,-0.1429745738790489,0.1849974923311395,-0.012743073939609266,,-0.812131896878273,-0.812131896878273
657,0,328,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,337,337,0,0.99995136,1.590764,-0.00837355479837994,0.4522217312009733,0.042205945141474605,2.265327874725086,,2.265327874725086
658,0,329,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,287,0,287,1.0076231,1.5999244,-0.1421313553316841,0.1840784577162642,-0.013448803513010478,,-0.8156785899847544,-0.8156785899847544
659,0,329,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,334,334,0,1.0000234,1.5910889,-0.01041265949606895,0.4496799336715762,0.044793744062636864,2.268860350292885,,2.268860350292885
660,0,330,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0092989,1.6000051,-0.1457095855494359,0.2181932330131531,-0.012394315987741707,,-0.8141033095377866,-0.8141033095377866
661,0,330,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,332,332,0,0.99999952,1.5916913,-0.01802166776083736,0.4588195103263971,0.042160842361216554,2.2757812726917934,,2.2757812726917934
662,0,331,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,299,0,299,1.007849,1.6000011,-0.1428522016040111,0.2007457407865108,-0.012725461211766683,,-0.8187542533816012,-0.8187542533816012
663,0,332,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,329,329,0,1.0002372,1.5915478,-0.0160602350305352,0.4567375256003898,0.041821114170331866,2.2783820808749535,,2.2783820808749535
664,0,332,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,290,0,290,1.0091349,1.5999361,-0.1435465240205944,0.1905897986143827,-0.013256523411295967,,-0.8204499015510676,-0.8204499015510676
665,0,332,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,335,335,0,0.99995136,1.5914468,-0.008782681877705312,0.4578745412526213,0.0430076261013819,2.272348118120844,,2.272348118120844
666,0,333,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,302,0,302,1.0091988,1.6000131,-0.1448194658221527,0.193084511420001,-0.012731993843588658,,-0.8196978411837159,-0.8196978411837159
667,0,333,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,339,339,0,0.99999952,1.5907838,-0.0180799128264999,0.4553893911964728,0.0413643941564599,2.2624938202164344,,2.2624938202164344
668,0,334,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,289,0,289,1.0087008,1.6000272,-0.1428268680886946,0.1967015564441681,-0.01261280444004744,,-0.8209977754913209,-0.8209977754913209
669,0,334,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,330,330,0,1.0000013,1.5900961,-0.009624358404298164,0.4508036244803559,0.04411714137379034,2.2564584916400876,,2.2564584916400876
670,0,335,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,285,0,285,1.0094011,1.6000111,-0.1448714129894251,0.1950522696842318,-0.012821420036129799,,-0.8243446942657995,-0.8243446942657995
671,0,336,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,339,339,0,1.0002513,1.59102,-0.008452370953448446,0.4520406878701868,0.04339235116817629,2.271923786033843,,2.271923786033843
672,0,336,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,287,0,287,1.0088991,1.6000332,-0.1436272963982956,0.2194915115833282,-0.012842911016855387,,-0.8280018769981357,-0.8280018769981357
673,0,337,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,338,338,0,1.0001152,1.5903419,-0.01919878423397772,0.4528159276450392,0.04341079971117632,2.255227395225953,,2.255227395225953
674,0,337,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,283,0,283,1.007799,1.6000051,-0.1440618475713784,0.2146929502487183,-0.012649630989482859,,-0.8252902496216163,-0.8252902496216163
675,0,337,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,335,335,0,0.99995512,1.5906973,-0.009637083043281224,0.4548817706357919,0.04240202591990856,2.2675427655862492,,2.2675427655862492
676,0,338,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,298,0,298,1.008341,1.5999401,-0.1439019115758227,0.1896730000774061,-0.01352407466209178,,-0.8322383277715902,-0.8322383277715902
677,0,338,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,332,332,0,1.0000415,1.591347,-0.0309242457151413,0.4565217435956246,0.044318854067571224,2.2819285414896973,,2.2819285414896973
678,0,339,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,298,0,298,1.0095989,1.6000072,-0.1438190503713032,0.217976838350296,-0.012687540571365808,,-0.8314794055117846,-0.8314794055117846
679,0,339,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,346,346,0,0.99999952,1.5909289,-0.01814812099885038,0.4561880340080471,0.04184537320847993,2.2651771162574224,,2.2651771162574224
680,0,340,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,288,0,288,1.0087008,1.5999025,-0.1447695078140367,0.1856175597224916,-0.013748378946642374,,-0.833927461803303,-0.833927461803303
681,0,340,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,324,324,0,1.0000014,1.5915822,-0.01773682468511323,0.4511630882694577,0.04434250151516075,2.2780761337250097,,2.2780761337250097
682,0,341,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,290,0,290,1.0077012,1.5999892,-0.1446428409219997,0.2024101912975311,-0.012733240293796931,,-0.8371142291418503,-0.8371142291418503
683,0,341,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,345,345,0,0.99995506,1.5902419,-0.008606960171987858,0.4542989001515672,0.04272652633102314,2.258251496102273,,2.258251496102273
684,0,342,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,291,0,291,1.0089035,1.5999523,-0.1446053128835567,0.1859286663432913,-0.013629538565887988,,-0.8378976319998309,-0.8378976319998309
685,0,342,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,335,335,0,0.99995399,1.5912923,-0.01190865784883499,0.454713070882343,0.04357312578509052,2.2862463864124334,,2.2862463864124334
686,0,343,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,288,0,288,1.009099,1.5999972,-0.1439078109983982,0.2149602323770523,-0.013062541272950664,,-0.8359694562312681,-0.8359694562312681
687,0,343,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,354,354,0,0.99999952,1.5910281,-0.01774303025930474,0.4564635451036054,0.04208076782696729,2.269348601186574,,2.269348601186574
688,0,344,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,281,0,281,1.008545,1.5999426,-0.1454886598092373,0.1809792924543907,-0.013753278141907995,,-0.8442974246662971,-0.8442974246662971
689,0,344,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,323,323,0,1.0000411,1.5907693,-0.007463920651833628,0.4555361600870953,0.04499024045603636,2.273547459205981,,2.273547459205981
690,0,345,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,283,0,283,1.0098987,1.6000291,-0.146100281925073,0.2128537148237228,-0.012798198706955827,,-0.8342920418588308,-0.8342920418588308
691,0,345,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,333,333,0,0.99999952,1.590858,-0.01810564681806644,0.4607217655065377,0.04330314499503726,2.2861949932081695,,2.2861949932081695
692,0,346,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,283,0,283,1.0074991,1.6000493,-0.1455680553297172,0.2201533615589142,-0.012710590554227665,,-0.8295493103797001,-0.8295493103797001
693,0,347,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,341,341,0,1.0001172,1.5902421,-0.01612490397311893,0.4565861315821582,0.04435560517491184,2.271124376021101,,2.271124376021101
694,0,347,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,294,0,294,1.008801,1.6000012,-0.1454700840041884,0.1942382218397176,-0.012797315417505962,,-0.8274412223358313,-0.8274412223358313
695,0,347,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,344,344,0,1.0000013,1.590245,-0.008513311173479948,0.4562504067676136,0.04189892291708202,2.2779309905008147,,2.2779309905008147
696,0,348,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,287,0,287,1.0076191,1.5999175,-0.147422550360608,0.1968187369951389,-0.013645470564450706,,-0.8298706034109912,-0.8298706034109912
697,0,348,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,324,324,0,1.0000196,1.591198,-0.01569931521131052,0.4551205307307595,0.044673693973874135,2.2967522960925018,,2.2967522960925018
698,0,349,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,294,0,294,1.0097011,1.6000051,-0.1460706324254542,0.1943964932275855,-0.01231931084937859,,-0.8067242316063723,-0.8067242316063723
699,0,349,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,334,334,0,1.0000013,1.5905374,-0.02027307505915432,0.4569251624781803,0.04355843041700461,2.300522101129469,,2.300522101129469
700,0,350,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,287,0,287,1.009499,1.5999713,-0.1456675682739966,0.2094552665948868,-0.012114494793317294,,-0.8010282298324443,-0.8010282298324443
701,0,350,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,336,336,0,0.99999946,1.5915619,-0.007862961747705413,0.4584091197281435,0.04243844685716445,2.3298903900343584,,2.3298903900343584
702,0,351,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,281,0,281,1.008823,1.5999248,-0.1450590375542793,0.1815060086940464,-0.013025437028499762,,-0.8030831532427134,-0.8030831532427134
703,0,351,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,338,338,0,1.0000254,1.5911924,-0.007640804563964404,0.458071671894249,0.04425664791385498,2.319071494357037,,2.319071494357037
704,0,352,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,283,0,283,1.008103,1.5999972,-0.1462229189130496,0.2163030803203583,-0.012201284951928832,,-0.8028285104506565,-0.8028285104506565
705,0,352,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,334,334,0,0.99995136,1.5901263,-0.008925393455249467,0.461960951833051,0.04305143959839196,2.3055196453882654,,2.3055196453882654
706,0,353,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,296,0,296,1.0080869,1.5999388,-0.1460934151481426,0.2098227277878792,-0.012906878469699854,,-0.8107529256149034,-0.8107529256149034
707,0,353,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,325,325,0,0.99995136,1.5911101,-0.008947482075718882,0.4565511560297679,0.04390053025299697,2.3227275266818865,,2.3227275266818865
708,0,354,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,283,0,283,1.0080991,1.6000433,-0.1463119535542909,0.1996055297229602,-0.012384396511361166,,-0.8020013336370285,-0.8020013336370285
709,0,355,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,327,327,0,1.0002153,1.5916111,-0.009566909642890096,0.4595582924133312,0.04472112512946625,2.3284570873132244,,2.3284570873132244
710,0,355,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,289,0,289,1.0099028,1.5999873,-0.1471641631178644,0.2092716648526811,-0.012382066206536714,,-0.8058744292283914,-0.8058744292283914
